Wall time,Step,Value
1767289392.9127598,1200,-5.075875282287598
1767289434.435192,2400,-11.76082992553711
1767289489.0079603,3600,-15.86550521850586
1767289529.2128997,4800,-17.164634704589844
1767289539.0117295,5000,-17.79538345336914
1767289569.354181,6000,-18.08200454711914
1767289610.2798338,7200,-17.21976661682129
1767289658.155168,8400,-16.513317108154297
1767289723.6042588,9600,-14.708791732788086
1767289738.810423,10000,-14.673885345458984
1767289766.8244085,10800,-14.304401397705078
1767289827.9621499,12000,-11.563115119934082
1767289878.259466,13200,-10.296785354614258
1767289939.8682554,14400,-9.014238357543945
1767289975.102971,15000,-8.769598007202148
1767290008.9190977,15600,-7.817148685455322
1767290074.393447,16800,-7.025267124176025
1767290140.0008943,18000,-5.837550163269043
1767290206.880209,19200,-4.607305526733398
1767290251.6107557,20000,-4.375537395477295
1767290272.5500941,20400,-3.3624753952026367
1767290332.1117523,21600,-3.118663787841797
1767290390.682733,22800,-2.5832576751708984
1767290459.853771,24000,-1.4332609176635742
1767290515.9608438,25000,-1.2180134057998657
1767290528.2854922,25200,-0.8306745290756226
1767290595.8260038,26400,-0.44062551856040955
1767290691.8641028,27600,-0.2980012595653534
1767290761.956082,28800,-0.1474032700061798
1767290804.0726879,30000,0.12814876437187195
1767290842.0335524,31200,0.23713418841362
1767290892.8059103,32400,0.2752090096473694
1767290948.5790384,33600,0.31180912256240845
1767291032.372126,34800,0.339628666639328
1767291056.4224935,35000,0.32034990191459656
1767291111.7375014,36000,0.33950018882751465
1767291150.228666,37200,0.31330955028533936
1767291189.2687633,38400,0.2919692397117615
1767291231.1049342,39600,0.3062047064304352
1767291244.5733905,40000,0.29824480414390564
1767291283.3397627,40800,0.289970338344574
1767291335.210472,42000,0.2795143723487854
1767291389.7191954,43200,0.3025461733341217
1767291433.9454386,44400,0.2806381583213806
1767291459.494377,45000,0.265007883310318
1767291486.309923,45600,0.28716060519218445
1767291538.5250983,46800,0.2751438319683075
1767291586.718237,48000,0.26022323966026306
1767291637.4452388,49200,0.25652527809143066
1767291675.9623861,50000,0.26528191566467285
1767291692.3805852,50400,0.23509424924850464
1767291737.000613,51600,0.26356831192970276
1767291787.0497165,52800,0.2537758946418762
1767291837.7230043,54000,0.24152590334415436
1767291883.523836,55000,0.24581636488437653
1767291890.3592253,55200,0.24579443037509918
1767291972.4144535,56400,0.2533556818962097
1767292061.8328447,57600,0.2459632158279419
1767292153.3532503,58800,0.2507515549659729
1767292232.7330244,60000,0.24926848709583282
1767292308.2788732,61200,0.24581094086170197
1767292423.95581,62400,0.25278690457344055
1767292519.3363984,63600,0.24777884781360626
1767292638.1194847,64800,0.23760868608951569
1767292661.242381,65000,0.2482726275920868
1767292756.9625704,66000,0.24385499954223633
1767292894.5135539,67200,0.23688605427742004
1767292977.6048064,68400,0.26116520166397095
1767293049.9787729,69600,0.2587847113609314
1767293078.4124267,70000,0.2490403801202774
1767293134.4428172,70800,0.24026955664157867
1767293208.714931,72000,0.24233484268188477
1767293275.8755639,73200,0.2547379732131958
1767293314.217212,74400,0.25392448902130127
1767293331.4588945,75000,0.24077242612838745
1767293347.4458086,75600,0.26461008191108704
1767293386.698701,76800,0.2632076144218445
1767293425.8780086,78000,0.24976426362991333
1767293475.7227085,79200,0.24290022253990173
1767293505.2852232,80000,0.23762035369873047
1767293520.490585,80400,0.24710431694984436
1767293569.3968923,81600,0.2530439794063568
1767293615.39264,82800,0.25553014874458313
1767293657.8149514,84000,0.23323948681354523
1767293689.375534,85000,0.23848062753677368
1767293694.814137,85200,0.2506294250488281
1767293728.6490142,86400,0.24440789222717285
1767293763.1875792,87600,0.23878167569637299
1767293795.2252452,88800,0.23133935034275055
1767293831.9765742,90000,0.23288843035697937
1767293871.0712283,91200,0.24593453109264374
1767293908.8949184,92400,0.2589603662490845
1767293941.9896338,93600,0.2500278055667877
1767293974.0429192,94800,0.24583066999912262
1767293981.799867,95000,0.2626861035823822
1767294013.0590615,96000,0.23785606026649475
1767294049.8376439,97200,0.2542659342288971
1767294088.5507462,98400,0.2420281618833542
1767294130.101419,99600,0.2380213588476181
1767294144.0847235,100000,0.2460602968931198
